product_name,price,price_original,image,product_url,category,subcategory,brand,description
ACID Seven Wonders Sampler,25.99,$81.25 · Now $50.99,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/10929/31243/Acid-Seven-Wonders-Sampler-Open-Box-1__31494.1698191519.jpg?c=3,https://www.gothamcigars.com/acid-seven-wonders-sampler,cigar,Premium Cigars,Acid,"The ACID Seven Wonders Sampler is a must-have for fans of flavored and infused cigars. Created by Drew Estate, this sampler features seven premium cigars, each infused with a unique blend of botanicals, herbs, and essential oils. Experience a..."
ACID Toast Cigars,25.99,$288.10 · Now $38.86 - $220.99,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/8572/30381/Acid-Toast__56097.1675293379.jpg?c=3,https://www.gothamcigars.com/acid-toast-cigars,cigar,Premium Cigars,Acid Cigars,"ACID Toast is not your average cigar&mdash;it's a bold, flavorful experience like no other! Handcrafted by Drew Estate, this uniquely infused cigar is packed with rich, exotic flavors, blending hints of spice, sweetness, and aromatic botanicals for..."
ACID Toast Toro Fresh Pack,25.99,$57.00 · Now $42.99,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/10906/31071/Acid-Toast-Toro-Fresh-Pack-FRONTNBACK__47812.1690902785.jpg?c=3,https://www.gothamcigars.com/acid-toast-toro-fresh-pack,cigar,Premium Cigars,Acid,"ACID Toast Toro Fresh Pack delivers a bold, unique smoking experience with a rich blend of flavors! Infused with premium botanicals, herbs, and essential oils, these cigars offer a smooth draw with hints of sweetness, spice, and earthy undertones..."
ACID Yellow Cold Infusion,25.99,$264.00 · Now $35.62 - $200.99,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/7026/24452/COLD_UNFUSION_BOX_600__60095.1718915098.png?c=3,https://www.gothamcigars.com/acid-yellow-cold-infusion,cigar,Premium Cigars,Acid Yellow,"ACID Yellow Cold Infusion is a cigar that brings a refreshing twist to your smoking experience! Infused with ACID's signature blend of botanicals, this cigar offers a mellow yet flavorful smoke with a smooth, sweet finish. Wrapped in a..."
Aging Room Quattro Connecticut Maestro Belicoso,25.99,$261.95 · Now $60.32 - $225.28,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/10463/32066/Aging-Room-Quattro-Connecticut-Maestro-Belicoso---Box-with-Single-Stick__00513.1713283139.jpg?c=3,https://www.gothamcigars.com/aging-room-quattro-connecticut-maestro-belicoso,cigar,Premium Cigars,Aging Room Quattro Connecticut,"Aging Room Quattro Connecticut Maestro Belicoso is a mellow to medium bodied cigar that is exceptionally smooth. Blended by Rafael Nodal in the Dominican Republic, this blend features aged Dominican long fillers and binder draped in a silky, golden..."
Aging Room Quattro Nicaragua Concerto,25.99,$304.60 · Now $65.99 - $247.99,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/10362/33130/Aging-Room-Quattro-Nicaragua-Concerto---Box-with-Single-Stick__62769.1726855789.png?c=3,https://www.gothamcigars.com/aging-room-quattro-nicaragua-concerto,cigar,Premium Cigars,Aging Room Quattro Nicaragua,"The Aging Room Quattro Nicaragua Concerto is a premium cigar crafted for those who appreciate bold and complex flavors. Named Cigar of the Year, this masterpiece is made entirely from 100% Nicaraguan tobaccos, showcasing the richness and depth of..."
Aging Room Quattro Nicaragua Espressivo,25.99,$273.40 · Now $60.99 - $227.99,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/10364/33140/Aging-Room-Quattro-Nicaragua-Espressivo---Box-with-Single-Stick__79756.1726857291.png?c=3,https://www.gothamcigars.com/aging-room-quattro-nicaragua-espressivo,cigar,Premium Cigars,Aging Room Quattro Nicaragua,"Aging Room Quattro Nicaragua Espressivo is a bold, full-bodied cigar that delivers a rich and complex smoking experience! Wrapped in a high-quality Nicaraguan leaf, this cigar offers deep flavors of spice, espresso, dark chocolate, and cedar, creating a..."
Aging Room Quattro Nicaragua Maestro,25.99,$275.80 · Now $65.24 - $244.99,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/10363/27806/Aigin-room-quattro-maestro__14292.1620941104.jpg?c=3,https://www.gothamcigars.com/aging-room-quattro-nicaragua-maestro,cigar,Premium Cigars,Aging Room Quattro Nicaragua,Aging Room Quattro Nicaragua Maestro is a 96 rated masterpiece that was awarded cigar of the year in 2019. This Nicaraguan puro features the finest tobaccos from the infamous AJ Fernandez factory which are hand rolled and box pressed to perfection. The...
Aging Room Quattro Nicaragua Maestro Box of 10,25.99,$137.90 · Now $119.99,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/10940/34072/Aging-Room-Quattro-Nicaragua-Maestro-Box-of-10---Box-with-Single-Stick__87799.1764689060.png?c=3,https://www.gothamcigars.com/aging-room-quattro-nicaragua-maestro-box-of-10,cigar,Premium Cigars,Aging Room Quattro Nicaragua,Aging Room Quattro Nicaragua Maestro Box of 10 is a 96 rated masterpiece that was awarded cigar of the year in 2019. This Nicaraguan puro features the finest tobaccos from the infamous AJ Fernandez factory which are hand rolled and box pressed to...
Aging Room Quattro Nicaragua Sonata Concerto,25.99,$280.80 · Now $62.79 - $243.99,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/10894/32084/Aging-Room-Quattro-Nicaragua-Sonata-Concerto---Box-with-Single-Stick_1__27094.1713447359.jpg?c=3,https://www.gothamcigars.com/aging-room-quattro-nicaragua-sonata-concerto,cigar,Premium Cigars,Aging Room,Aging Room Quattro Nicaragua Sonata Concerto draws inspiration from the world's most famous composers and proves that a harmonious sonata can take many forms. Rafael Nodal's sonata was composed instead with luxurious tobaccos that form perfect notes...
Aging Room Quattro Nicaragua Sonata Maestro,25.99,$275.80 · Now $62.79 - $234.99,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/10892/32085/Aging-Room-Quattro-Nicaragua-Sonata-Maestro---Box-with-Single-Stick__05540.1713447443.jpg?c=3,https://www.gothamcigars.com/aging-room-quattro-nicaragua-sonata-maestro,cigar,Premium Cigars,Aging Room,Aging Room Quattro Nicaragua Sonata Maestro draws inspiration from the world's most famous composers and proves that a harmonious sonata can take many forms. Rafael Nodal's sonata was composed instead with the luxurious tobaccos that form perfect notes...
Aging Room Quattro Nicaragua Sonata Vibrato,25.99,$278.00 · Now $62.79 - $229.99,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/10893/32095/Aging-Room-Quattro-Nicaragua-Sonata-Vibrato---Box-with-Single-Stick__50456.1713795293.jpg?c=3,https://www.gothamcigars.com/aging-room-quattro-nicaragua-sonata-vibrato,cigar,Premium Cigars,Aging Room,Aging Room Quattro Nicaragua Sonata Vibrato draws inspiration from the world's most famous composers and proves that a harmonious sonata can take many forms. Rafael Nodal's sonata was composed instead with luxurious tobaccos that form perfect notes. Made...
Aging Room Quattro Nicaragua Vibrato,25.99,$301.60 · Now $65.49 - $245.99,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/10400/33134/Aging-Room-Quattro-Nicaragua-Vibrato---Box-with-Single-Stick_1__77848.1726856675.png?c=3,https://www.gothamcigars.com/aging-room-quattro-nicaragua-vibrato,cigar,Premium Cigars,Aging Room Quattro Nicaragua,"Aging Room Quattro Nicaragua Vibrato is a Nicaraguan puro that has earned an incredible 96 rating. Crafted in Nicaragua by AJ Fernandez, the blend features the finest tobaccos from his signature factory. The result is a medium to full bodied smoke..."
AJ Fernandez Bellas Artes Gordo,25.99,$220.00 · Now $48.99 - $179.99,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/9468/29099/AJ-Fernandez-Bellas-Artes-Gordo__64406.1594831898.1280.1280__83017.1656444719.jpg?c=3,https://www.gothamcigars.com/aj-fernandez-bellas-artes-gordo,cigar,Premium Cigars,AJ Fernandez Bellas Artes,"AJ Fernandez Bellas Artes Gordo is a bold and expertly blended cigar, designed for those who enjoy deep complexity and a smooth finish. Wrapped in a stunning hybrid Rojita wrapper, this cigar offers rich, satisfying flavors with every puff..."
AJ Fernandez Bellas Artes Robusto,25.99,$200.00 · Now $43.99 - $159.99,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/9466/34065/AJ-Fernandez-Bellas-Artes-Robusto---Box-with-Single-Stick_1__72897.1764688869.png?c=3,https://www.gothamcigars.com/aj-fernandez-bellas-artes-robusto,cigar,Premium Cigars,AJ Fernandez Bellas Artes,"AJ Fernandez Bellas Artes Robusto is a bold, full-bodied cigar crafted for those who appreciate rich complexity and refined craftsmanship. Wrapped in a stunning hybrid Rojita wrapper, this cigar delivers deep, satisfying flavors with every puff..."
AJ Fernandez Bellas Artes Short Churchill,25.99,$190.00 · Now $42.79 - $154.99,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/9465/34058/AJ-Fernandez-Bellas-Artes-Short-Churchill---Box-with-Single-Stick__88387.1764688188.png?c=3,https://www.gothamcigars.com/aj-fernandez-bellas-artes-short-churchill,cigar,Premium Cigars,AJ Fernandez Bellas Artes,"AJ Fernandez Bellas Artes Short Churchill is a bold and expertly crafted cigar, perfect for those who appreciate rich complexity and smooth refinement. Wrapped in a stunning hybrid Rojita wrapper, this cigar delivers deep, satisfying flavors with every..."
AJ Fernandez Bellas Artes Toro Cigars,25.99,$210.00 · Now $46.49 - $169.99,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/9467/32106/AJ-Fernandez-Bellas-Artes-Toro---Box-with-Single-Stick__73281.1713881820.jpg?c=3,https://www.gothamcigars.com/aj-fernandez-bellas-artes-toro-cigars,cigar,Premium Cigars,AJ Fernandez Bellas Artes,"AJ Fernandez Bellas Artes Toro is a bold and expertly crafted cigar, made for those who love rich complexity and a smooth finish. Wrapped in a stunning hybrid Rojita wrapper, this cigar delivers deep, satisfying flavors in every puff. Inside, a..."
AJ Fernandez Dias de Gloria Box Pressed Toro,25.99,$240.00 · Now $48.99 - $212.99,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/10038/29063/Dias_de_Gloria_Box_Pressed__73812.1569853161.1280.1280__28171.1656441404.jpg?c=3,https://www.gothamcigars.com/aj-fernandez-dias-de-gloria-box-pressed-toro,cigar,Premium Cigars,AJ Fernandez Dias de Gloria,AJ Fernandez Dias de Gloria Box Pressed Toro celebrates the glory days of tobacco production in pre-revolution Cuba with this special blend. AJ Fernandez created this blend utilizing hand selected tobaccos from four of his farms in Nicaragua. Each...
AJ Fernandez Dias de Gloria Brazil Corona,25.99,$280.00 · Now $65.99 - $247.99,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/11010/32595/Dias-De-Gloria-Brazil---Box-with-Single-Stick__34931.1717682751.jpg?c=3,https://www.gothamcigars.com/aj-fernandez-dias-de-gloria-brazil-corona,cigar,Premium Cigars,AJ Fernandez Dias de Gloria,"AJ Fernandez Dias de Gloria Brazil Corona is a bold, medium-full bodied blend that celebrates the legacy of two exceptional tobaccos, Brazilian and Nicaraguan. Each hand rolled cigar features perfectly aged Nicaraguan tobaccos from four of AJ Fernandez's..."
AJ Fernandez Dias de Gloria Brazil Gordo,25.99,$320.00 · Now $74.74 - $282.99,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/11012/32598/Dias-De-Gloria-Brazil-Gordo---Box-with-Single-Stick__34050.1718152082.jpg?c=3,https://www.gothamcigars.com/aj-fernandez-dias-de-gloria-brazil-gordo,cigar,Premium Cigars,AJ Fernandez Dias de Gloria,"AJ Fernandez Dias de Gloria Brazil Gordo is a bold, medium-full bodied blend that celebrates the legacy of two exceptional tobaccos, Brazilian and Nicaraguan. Each hand rolled cigar features aged Nicaraguan tobaccos from four of AJ Fernandez's farms..."
AJ Fernandez Dias de Gloria Brazil Toro,25.99,$300.00 · Now $70.74 - $266.99,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/11011/32603/Dias-De-Gloria-Brazil-Toro---Box-with-Single-Stick__63233.1717783705.jpg?c=3,https://www.gothamcigars.com/aj-fernandez-dias-de-gloria-brazil-toro,cigar,Premium Cigars,AJ Fernandez Dias de Gloria,"AJ Fernandez Dias de Gloria Brazil Toro is a bold, medium-full bodied blend that celebrates the legacy of two exceptional tobaccos, Brazilian and Nicaraguan. Each cigar is hand rolled in Nicaragua and features aged tobaccos from four of AJ Fernandez's..."
AJ Fernandez Dias de Gloria Gordo,25.99,$258.00 · Now $51.99 - $225.99,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/10035/25478/Dias_de_Gloria_Gordos_5_Pack__36771.1763398733.png?c=3,https://www.gothamcigars.com/aj-fernandez-dias-de-gloria-gordo,cigar,Premium Cigars,AJ Fernandez Dias de Gloria,"AJ fernandez Dias de Gloria Gordo features a four tobacco blend grown at four of the Fernandez family farms in Esteli, Nicaragua. Each of the tobacco used for the filler, binder and wrapper has been aged for up to seven years to create an exciting and..."
AJ Fernandez Dias de Gloria Robusto,25.99,$220.00 · Now $51.49 - $189.99,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/10036/27595/Dias_de_Gloria_Robusto__08903.1569853264.1280.1280__20823.1619035654.jpg?c=3,https://www.gothamcigars.com/aj-fernandez-dias-de-gloria-robusto,cigar,Premium Cigars,AJ Fernandez Dias de Gloria,"The AJ Fernandez Dias de Gloria Robusto is a premium cigar that celebrates the golden era of Cuban tobacco. Handcrafted with carefully aged Nicaraguan tobaccos from AJ Fernandez's private farms, this full-bodied cigar delivers rich, complex flavors with..."
AJ Fernandez Dias de Gloria Short Churchill,25.99,$200.00 · Now $46.99 - $171.99,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/10037/32108/AJ-Fernandez-Dias-de-Gloria-Short-Churchill---Box-with-Single-Stick__23949.1713882173.jpg?c=3,https://www.gothamcigars.com/aj-fernandez-dias-de-gloria-short-churchill,cigar,Premium Cigars,AJ Fernandez Dias de Gloria,AJ Fernandez Dias de Gloria Short Churchill features a four tobacco blend specially hand picked for this brand that commemorates the Glory Days of pre-revolution Cuban tobacco production. The four tobaccos chosen for this blend were grown on four of the...
AJ Fernandez Enclave Habano Churchill,25.99,$170.00 · Now $40.13 - $144.52,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/10040/32109/AJ-Fernandez-Enclave-Habano-Churchill---Box-with-Single-Stick__64658.1713882406.jpg?c=3,https://www.gothamcigars.com/aj-fernandez-enclave-habano-churchill,cigar,Premium Cigars,AJ Fernandez Enclave,"AJ Hernandez Enclave Habano Churchill is a gorgeous cigar that features Nicaraguan long fillers and a Cameroon binder all encased in a beautiful red-tinted Ecuadorian wrapper. With a complex flavor profile ranging from peppery to sweet, it's no wonder..."
AJ Fernandez Enclave Habano Robusto,25.99,$150.00 · Now $37.99 - $135.96,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/10039/25539/AJ_Fernandez_Robusto__84170.1569938503.png?c=3,https://www.gothamcigars.com/aj-fernandez-enclave-habano-robusto,cigar,Premium Cigars,AJ Fernandez Enclave,AJ Hernandez Enclave Habano Robusto lives up to its well-deserved 92 rating. It features a reddish tinted Ecuadorian Habano Rosado wrapper that encloses a luxurious blend of Nicaraguan long fillers as well as a Cameroonian binder. These fine ingredients...
AJ Fernandez Enclave Toro,25.99,$180.00 · Now $42.74 - $154.99,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/9470/27616/Enclave-Habano-Toro__39310.1591220087.1280.1280__01030.1619117821.jpg?c=3,https://www.gothamcigars.com/aj-fernandez-enclave-toro,cigar,Premium Cigars,AJ Fernandez Enclave,"AJ Fernandez Enclave Toro is a bold and full-bodied cigar crafted for those who enjoy rich complexity with a touch of spice. Wrapped in a dark and oily Ecuadorian Habano Rosado wrapper, this premium cigar delivers deep, satisfying flavors with every draw..."
AJ Fernandez New World Belicoso,25.99,$184.80 · Now $41.74 - $150.99,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/9477/34063/AJ-Fernandez-New-World-Belicoso---Box-with-Single-Stick__75006.1764688545.png?c=3,https://www.gothamcigars.com/aj-fernandez-new-world-belicoso,cigar,Premium Cigars,AJ Fernandez New World,"AJ Fernandez New World Belicoso is a bold and expertly crafted cigar, made for those who love rich complexity and a smooth finish. Wrapped in a dark and oily Nicaraguan wrapper, this cigar delivers deep, satisfying flavors with every puff..."
AJ Fernandez New World Connecticut Belicoso,25.99,$174.00 · Now $41.49 - $149.99,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/9476/32111/AJ-Fernandez-New-World-Connecticut-Belicoso---Box-with-Single-Stick__29368.1713882808.jpg?c=3,https://www.gothamcigars.com/aj-fernandez-new-world-connecticut-belicoso,cigar,Premium Cigars,AJ Fernandez New World,"AJ Fernandez New World Connecticut Belicoso offers a smooth and creamy smoking experience with a mild yet flavorful profile. Wrapped in a silky Ecuadorian Connecticut wrapper, this cigar delivers a refined balance of rich flavors in every draw..."
